City,Month,AvgTemperature
Dusanbe,9,172.04
Dusanbe,9,170.06
Dusanbe,9,167.54
Dusanbe,9,168.44
Dusanbe,9,165.2
Dusanbe,9,163.94
Dusanbe,9,163.22
Dusanbe,9,162.5
Dusanbe,9,158.18
Dusanbe,9,161.6
Dusanbe,9,160.88
Dusanbe,9,161.96
Dusanbe,9,162.5
Dusanbe,9,159.62
Dusanbe,9,161.6
Dusanbe,9,160.7
Dusanbe,9,159.44
Dusanbe,9,155.12
Dusanbe,9,157.82
Dusanbe,9,157.46
Dusanbe,9,161.96
Dusanbe,9,150.62
Dusanbe,9,135.32
Dusanbe,10,143.78
Dusanbe,10,157.1
Dusanbe,10,161.96
Dusanbe,10,141.44
Dusanbe,10,134.96
Dusanbe,10,131.9
Dusanbe,10,132.98
Dusanbe,10,141.08
Dusanbe,10,143.42
Dusanbe,10,149.54
Dusanbe,10,150.62
Dusanbe,10,151.16
Dusanbe,10,150.62
Dusanbe,10,149.9
Dusanbe,10,146.3
Dusanbe,10,144.5
Dusanbe,10,155.3
Dusanbe,10,128.48
Dusanbe,10,129.92
Dusanbe,10,132.26
Dusanbe,10,132.26
Dusanbe,10,133.34
Dusanbe,10,134.24
Dusanbe,10,135.5
Dusanbe,10,137.3
Dusanbe,10,136.76
Dusanbe,10,137.3
Dusanbe,10,142.16
Dusanbe,10,144.86
Dusanbe,10,148.64
Dusanbe,10,154.04
Dusanbe,11,155.66
Dusanbe,11,149.72
Dusanbe,11,139.64
Dusanbe,11,137.84
Dusanbe,11,144.14
Dusanbe,11,135.68
Dusanbe,11,131.9
Dusanbe,11,131.18
Dusanbe,11,132.8
Dusanbe,11,134.24
Dusanbe,11,131.54
Dusanbe,11,134.96
Dusanbe,11,131.18
Dusanbe,11,116.6
Dusanbe,11,112.46
Dusanbe,11,117.32
Dusanbe,11,118.04
Dusanbe,11,118.22
Dusanbe,11,116.6
Dusanbe,11,116.42
Dusanbe,11,117.5
Dusanbe,11,123.08
Dusanbe,11,123.8
Dusanbe,11,131.54
Dusanbe,11,129.74
Dusanbe,11,110.66
Dusanbe,11,109.04
Dusanbe,11,119.48
Dusanbe,11,116.78
Dusanbe,11,114.98
Dusanbe,12,116.42
Dusanbe,12,98.96
Dusanbe,12,89.42
Dusanbe,12,82.4
Dusanbe,12,89.6
Dusanbe,12,93.2
Dusanbe,12,116.24
Dusanbe,12,127.22
Dusanbe,12,108.86
Dusanbe,12,103.82
Dusanbe,12,96.98
Dusanbe,12,96.8
Dusanbe,12,93.38
Dusanbe,12,92.12
Dusanbe,12,91.22
Dusanbe,12,100.22
Dusanbe,12,115.88
Dusanbe,12,118.58
Dusanbe,12,116.06
Dusanbe,12,123.08
Dusanbe,12,119.3
Dusanbe,12,125.06
Dusanbe,12,122
Dusanbe,12,125.42
Dusanbe,12,131.9
Dusanbe,12,122.9
Dusanbe,12,106.88
Dusanbe,12,103.82
Dusanbe,12,107.6
Dusanbe,12,111.56
Dusanbe,12,111.74
Dusanbe,1,111.56
Dusanbe,1,120.92
Dusanbe,1,122
Dusanbe,1,100.94
Dusanbe,1,102.2
Dusanbe,1,105.8
Dusanbe,1,108.5
Dusanbe,1,99.32
Dusanbe,1,98.42
Dusanbe,1,109.94
Dusanbe,1,106.16
Dusanbe,1,113.18
Dusanbe,1,118.58
Dusanbe,1,113.18
Dusanbe,1,118.04
Dusanbe,1,94.64
Dusanbe,1,87.98
Dusanbe,1,100.22
Dusanbe,1,114.44
Dusanbe,1,122.9
Dusanbe,1,118.22
Dusanbe,1,105.08
Dusanbe,1,108.14
Dusanbe,1,115.7
Dusanbe,1,110.84
Dusanbe,1,109.94
Dusanbe,1,102.92
Dusanbe,1,83.3
Dusanbe,1,65.48
Dusanbe,1,74.3
Dusanbe,1,86.36
Dusanbe,2,96.98
Dusanbe,2,96.08
Dusanbe,2,91.22
Dusanbe,2,95.72
Dusanbe,2,96.08
Dusanbe,2,107.24
Dusanbe,2,106.34
Dusanbe,2,103.64
Dusanbe,2,96.98
Dusanbe,2,101.66
Dusanbe,2,109.4
Dusanbe,2,114.08
Dusanbe,2,113.54
Dusanbe,2,112.1
Dusanbe,2,99.5
Dusanbe,2,104
Dusanbe,2,111.2
Dusanbe,2,118.04
Dusanbe,2,125.24
Dusanbe,2,117.86
Dusanbe,2,116.6
Dusanbe,2,122.54
Dusanbe,2,131
Dusanbe,2,125.24
Dusanbe,2,132.62
Dusanbe,2,128.66
Dusanbe,2,130.1
Dusanbe,2,136.04
Dusanbe,3,136.04
Dusanbe,3,120.74
Dusanbe,3,122.72
Dusanbe,3,125.6
Dusanbe,3,134.06
Dusanbe,3,140.72
Dusanbe,3,130.28
Dusanbe,3,138.02
Dusanbe,3,133.16
Dusanbe,3,139.28
Dusanbe,3,129.02
Dusanbe,3,123.62
Dusanbe,3,120.56
Dusanbe,3,115.16
Dusanbe,3,112.82
Dusanbe,3,125.78
Dusanbe,3,134.96
Dusanbe,3,142.34
Dusanbe,3,131
Dusanbe,3,137.48
Dusanbe,3,141.8
Dusanbe,3,144.5
Dusanbe,3,139.1
Dusanbe,3,146.12
Dusanbe,3,153.14
Dusanbe,3,158.18
Dusanbe,3,139.28
Dusanbe,3,137.12
Dusanbe,3,148.46
Dusanbe,3,159.26
Dusanbe,3,165.38
Dusanbe,4,137.12
Dusanbe,4,141.8
Dusanbe,4,151.88
Dusanbe,4,158.9
Dusanbe,4,158
Dusanbe,4,151.7
Dusanbe,4,134.96
Dusanbe,4,140.36
Dusanbe,4,124.7
Dusanbe,4,128.12
Dusanbe,4,131.18
Dusanbe,4,140.72
Dusanbe,4,149.9
Dusanbe,4,157.1
Dusanbe,4,142.34
Dusanbe,4,131.36
Dusanbe,4,119.12
Dusanbe,4,110.48
Dusanbe,4,114.98
Dusanbe,4,124.34
Dusanbe,4,138.56
Dusanbe,4,150.44
Dusanbe,4,161.24
Dusanbe,4,155.3
Dusanbe,4,142.34
Dusanbe,4,148.46
Dusanbe,4,152.42
Dusanbe,4,157.28
Dusanbe,4,159.98
Dusanbe,4,165.2
Dusanbe,5,141.44
Dusanbe,5,145.04
Dusanbe,5,143.6
Dusanbe,5,152.6
Dusanbe,5,155.84
Dusanbe,5,154.58
Dusanbe,5,152.24
Dusanbe,5,155.66
Dusanbe,5,159.08
Dusanbe,5,166.46
Dusanbe,5,179.06
Dusanbe,5,150.26
Dusanbe,5,148.1
Dusanbe,5,143.78
Dusanbe,5,146.12
Dusanbe,5,139.46
Dusanbe,5,142.52
Dusanbe,5,140.18
Dusanbe,5,137.3
Dusanbe,5,140.54
Dusanbe,5,146.66
Dusanbe,5,149.18
Dusanbe,5,149
Dusanbe,5,156.38
Dusanbe,5,163.22
Dusanbe,5,151.16
Dusanbe,5,165.2
Dusanbe,5,153.5
Dusanbe,5,156.2
Dusanbe,5,161.42
Dusanbe,5,162.86
Dusanbe,6,167.72
Dusanbe,6,173.84
Dusanbe,6,173.12
Dusanbe,6,169.16
Dusanbe,6,172.04
Dusanbe,6,177.8
Dusanbe,6,182.12
Dusanbe,6,172.76
Dusanbe,6,169.7
Dusanbe,6,169.52
Dusanbe,6,168.62
Dusanbe,6,172.58
Dusanbe,6,176.72
Dusanbe,6,176.72
Dusanbe,6,156.2
Dusanbe,6,166.82
Dusanbe,6,172.76
Dusanbe,6,178.16
Dusanbe,6,178.7
Dusanbe,6,169.52
Dusanbe,6,176.9
Dusanbe,6,176.9
Dusanbe,6,177.26
Dusanbe,6,176
Dusanbe,6,174.74
Dusanbe,6,175.46
Dusanbe,6,177.62
Dusanbe,6,179.96
Dusanbe,6,181.04
Dusanbe,6,183.02
Dusanbe,7,185.18
Dusanbe,7,185.9
Dusanbe,7,182.84
Dusanbe,7,180.32
Dusanbe,7,180.86
Dusanbe,7,183.74
Dusanbe,7,190.04
Dusanbe,7,191.12
Dusanbe,7,193.28
Dusanbe,7,193.82
Dusanbe,7,194
Dusanbe,7,191.3
Dusanbe,7,188.96
Dusanbe,7,191.12
Dusanbe,7,193.82
Dusanbe,7,197.42
Dusanbe,7,192.56
Dusanbe,7,191.12
Dusanbe,7,191.84
Dusanbe,7,192.38
Dusanbe,7,194
Dusanbe,7,195.44
Dusanbe,7,194.36
Dusanbe,7,195.98
Dusanbe,7,187.88
Dusanbe,7,182.84
Dusanbe,7,180.68
Dusanbe,7,179.96
Dusanbe,7,179.78
Dusanbe,7,181.4
Dusanbe,7,181.58
Dusanbe,8,178.52
Dusanbe,8,180.14
Dusanbe,8,179.78
Dusanbe,8,181.76
Dusanbe,8,183.02
Dusanbe,8,186.44
Dusanbe,8,188.42
Dusanbe,8,182.3
Dusanbe,8,183.2
Dusanbe,8,187.34
Dusanbe,8,188.78
Dusanbe,8,182.48
Dusanbe,8,174.56
Dusanbe,8,178.88
Dusanbe,8,182.12
Dusanbe,8,183.02
Dusanbe,8,183.02
Dusanbe,8,180.14
Dusanbe,8,178.88
Dusanbe,8,181.4
Dusanbe,8,172.94
Dusanbe,8,170.6
Dusanbe,8,170.78
Dusanbe,8,170.6
Dusanbe,8,169.88
Dusanbe,8,168.44
Dusanbe,8,168.08
Dusanbe,8,167.54
Dusanbe,8,167.54
Dusanbe,8,165.74
Dusanbe,8,166.1
Dusanbe,9,162.5
Dusanbe,9,163.04
Dusanbe,9,162.14
Dusanbe,9,162.14
Dusanbe,9,162.86
Dusanbe,9,163.22
Dusanbe,9,163.94
Dusanbe,9,168.98
Dusanbe,9,170.96
Dusanbe,9,174.2
Dusanbe,9,173.66
Dusanbe,9,173.3
Dusanbe,9,174.56
Dusanbe,9,162.5
Dusanbe,9,164.12
Dusanbe,9,164.48
Dusanbe,9,147.2
Dusanbe,9,165.74
Dusanbe,9,164.12
Dusanbe,9,164.3
Dusanbe,9,157.1
Dusanbe,9,157.64
Dusanbe,9,156.74
Dusanbe,9,138.38
Dusanbe,9,157.46
Dusanbe,9,156.02
Dusanbe,9,154.04
Dusanbe,9,154.4
Dusanbe,9,154.94
Dusanbe,9,154.58
Dusanbe,10,155.84
Dusanbe,10,154.76
Dusanbe,10,153.14
Dusanbe,10,149
Dusanbe,10,153.14
Dusanbe,10,153.14
Dusanbe,10,139.64
Dusanbe,10,116.96
Dusanbe,10,125.06
Dusanbe,10,113
Dusanbe,10,122.9
Dusanbe,10,130.82
Dusanbe,10,129.92
Dusanbe,10,129.56
Dusanbe,10,132.44
Dusanbe,10,113
Dusanbe,10,111.56
Dusanbe,10,118.94
Dusanbe,10,121.82
Dusanbe,10,127.76
Dusanbe,10,131.18
Dusanbe,10,132.62
Dusanbe,10,138.38
Dusanbe,10,138.2
Dusanbe,10,143.78
Dusanbe,10,149.72
Dusanbe,10,156.92
Dusanbe,10,139.46
Dusanbe,10,129.56
Dusanbe,10,125.96
Dusanbe,10,118.58
Dusanbe,11,115.16
Dusanbe,11,104.54
Dusanbe,11,104.9
Dusanbe,11,105.8
Dusanbe,11,112.28
Dusanbe,11,125.6
Dusanbe,11,123.08
Dusanbe,11,117.86
Dusanbe,11,121.64
Dusanbe,11,122.72
Dusanbe,11,122
Dusanbe,11,122.9
Dusanbe,11,119.48
Dusanbe,11,-146.2
Dusanbe,11,99.32
Dusanbe,11,122
Dusanbe,11,-146.2
Dusanbe,11,121.82
Dusanbe,11,125.06
Dusanbe,11,114.44
Dusanbe,11,122.72
Dusanbe,11,116.06
Dusanbe,11,125.42
Dusanbe,11,125.6
Dusanbe,11,113.54
Dusanbe,11,131.9
Dusanbe,11,117.14
Dusanbe,11,112.1
Dusanbe,11,120.2
Dusanbe,11,120.74
Dusanbe,12,110.66
Dusanbe,12,109.94
Dusanbe,12,111.2
Dusanbe,12,108.32
Dusanbe,12,109.94
Dusanbe,12,119.84
Dusanbe,12,125.06
Dusanbe,12,122.54
Dusanbe,12,116.96
Dusanbe,12,113.54
Dusanbe,12,112.1
Dusanbe,12,113.72
Dusanbe,12,113.9
Dusanbe,12,116.24
Dusanbe,12,117.32
Dusanbe,12,101.3
Dusanbe,12,110.84
Dusanbe,12,113
Dusanbe,12,101.3
Dusanbe,12,95.18
Dusanbe,12,105.44
Dusanbe,12,107.06
Dusanbe,12,95.9
Dusanbe,12,96.44
Dusanbe,12,106.52
Dusanbe,12,102.92
Dusanbe,12,106.16
Dusanbe,12,117.14
Dusanbe,12,121.82
Dusanbe,12,99.5
Dusanbe,12,112.64
Dusanbe,1,105.62
Dusanbe,1,100.94
Dusanbe,1,110.12
Dusanbe,1,109.76
Dusanbe,1,97.7
Dusanbe,1,102.02
Dusanbe,1,113.54
Dusanbe,1,106.52
Dusanbe,1,109.04
Dusanbe,1,109.4
Dusanbe,1,94.1
Dusanbe,1,93.02
Dusanbe,1,96.98
Dusanbe,1,108.32
Dusanbe,1,111.38
Dusanbe,1,108.68
Dusanbe,1,114.08
Dusanbe,1,114.62
Dusanbe,1,118.58
Dusanbe,1,92.66
Dusanbe,1,91.76
Dusanbe,1,91.22
Dusanbe,1,84.38
Dusanbe,1,97.88
Dusanbe,1,98.06
Dusanbe,1,100.22
Dusanbe,1,104.72
Dusanbe,1,106.88
Dusanbe,1,117.32
Dusanbe,1,109.22
Dusanbe,1,109.22
Dusanbe,2,111.56
Dusanbe,2,115.16
Dusanbe,2,118.04
Dusanbe,2,116.6
Dusanbe,2,89.96
Dusanbe,2,86.72
Dusanbe,2,88.88
Dusanbe,2,94.46
Dusanbe,2,107.96
Dusanbe,2,122.72
Dusanbe,2,117.86
Dusanbe,2,122.72
Dusanbe,2,100.04
Dusanbe,2,91.76
Dusanbe,2,102.2
Dusanbe,2,115.7
Dusanbe,2,106.16
Dusanbe,2,100.4
Dusanbe,2,109.04
Dusanbe,2,102.56
Dusanbe,2,91.94
Dusanbe,2,103.1
Dusanbe,2,110.3
Dusanbe,2,108.86
Dusanbe,2,107.24
Dusanbe,2,107.78
Dusanbe,2,109.94
Dusanbe,2,115.16
Dusanbe,3,121.28
Dusanbe,3,120.74
Dusanbe,3,118.76
Dusanbe,3,118.4
Dusanbe,3,121.1
Dusanbe,3,123.98
Dusanbe,3,121.1
Dusanbe,3,124.88
Dusanbe,3,118.22
Dusanbe,3,121.1
Dusanbe,3,119.66
Dusanbe,3,125.78
Dusanbe,3,124.52
Dusanbe,3,130.1
Dusanbe,3,133.7
Dusanbe,3,139.46
Dusanbe,3,138.92
Dusanbe,3,140
Dusanbe,3,120.2
Dusanbe,3,121.46
Dusanbe,3,127.58
Dusanbe,3,129.38
Dusanbe,3,117.32
Dusanbe,3,128.84
Dusanbe,3,139.28
Dusanbe,3,146.84
Dusanbe,3,138.2
Dusanbe,3,138.74
Dusanbe,3,130.28
Dusanbe,3,123.44
Dusanbe,3,137.3
Dusanbe,4,144.14
Dusanbe,4,154.22
Dusanbe,4,158.18
Dusanbe,4,154.94
Dusanbe,4,139.82
Dusanbe,4,145.58
Dusanbe,4,150.08
Dusanbe,4,152.96
Dusanbe,4,140.54
Dusanbe,4,147.02
Dusanbe,4,139.46
Dusanbe,4,149.18
Dusanbe,4,143.06
Dusanbe,4,153.68
Dusanbe,4,149.18
Dusanbe,4,134.42
Dusanbe,4,140.36
Dusanbe,4,148.82
Dusanbe,4,156.02
Dusanbe,4,153.14
Dusanbe,4,141.62
Dusanbe,4,146.66
Dusanbe,4,148.82
Dusanbe,4,-146.2
Dusanbe,4,120.92
Dusanbe,4,127.94
Dusanbe,4,134.6
Dusanbe,4,140.9
Dusanbe,4,140.18
Dusanbe,4,126.32
Dusanbe,5,141.62
Dusanbe,5,145.22
Dusanbe,5,146.12
Dusanbe,5,152.06
Dusanbe,5,154.58
Dusanbe,5,161.06
Dusanbe,5,159.98
Dusanbe,5,165.02
Dusanbe,5,165.74
Dusanbe,5,167.18
Dusanbe,5,160.52
Dusanbe,5,167
Dusanbe,5,159.98
Dusanbe,5,162.68
Dusanbe,5,163.94
Dusanbe,5,-146.2
Dusanbe,5,-146.2
Dusanbe,5,-146.2
Dusanbe,5,-146.2
Dusanbe,5,162.32
Dusanbe,5,166.46
Dusanbe,5,167.54
Dusanbe,5,140.54
Dusanbe,5,131.18
Dusanbe,5,139.1
Dusanbe,5,153.68
Dusanbe,5,162.14
Dusanbe,5,167.18
Dusanbe,5,170.96
Dusanbe,5,170.42
Dusanbe,5,173.84
Dusanbe,6,158.9
Dusanbe,6,153.5
Dusanbe,6,155.84
Dusanbe,6,153.68
Dusanbe,6,154.4
Dusanbe,6,154.76
Dusanbe,6,163.94
Dusanbe,6,162.32
Dusanbe,6,170.24
Dusanbe,6,151.16
Dusanbe,6,153.14
Dusanbe,6,157.46
Dusanbe,6,165.74
Dusanbe,6,168.8
Dusanbe,6,165.74
Dusanbe,6,171.5
Dusanbe,6,173.66
Dusanbe,6,172.4
Dusanbe,6,174.02
Dusanbe,6,175.82
Dusanbe,6,177.62
Dusanbe,6,175.28
Dusanbe,6,171.32
Dusanbe,6,169.34
Dusanbe,6,177.44
Dusanbe,6,175.64
Dusanbe,6,179.78
Dusanbe,6,177.62
Dusanbe,6,164.66
Dusanbe,6,178.34
Dusanbe,7,185.72
Dusanbe,7,190.04
Dusanbe,7,175.82
Dusanbe,7,179.78
Dusanbe,7,180.5
Dusanbe,7,182.66
Dusanbe,7,185.9
Dusanbe,7,186.62
Dusanbe,7,190.22
Dusanbe,7,187.7
Dusanbe,7,187.88
Dusanbe,7,189.5
Dusanbe,7,193.46
Dusanbe,7,187.34
Dusanbe,7,192.02
Dusanbe,7,191.3
Dusanbe,7,191.84
Dusanbe,7,193.1
Dusanbe,7,190.94
Dusanbe,7,191.48
Dusanbe,7,193.1
Dusanbe,7,193.82
Dusanbe,7,191.3
Dusanbe,7,191.84
Dusanbe,7,189.5
Dusanbe,7,185.54
Dusanbe,7,185.36
Dusanbe,7,187.34
Dusanbe,7,191.48
Dusanbe,7,190.76
Dusanbe,7,190.76
Dusanbe,8,189.32
Dusanbe,8,185.72
Dusanbe,8,189.68
Dusanbe,8,190.94
Dusanbe,8,191.84
Dusanbe,8,192.56
Dusanbe,8,187.16
Dusanbe,8,188.24
Dusanbe,8,181.58
Dusanbe,8,179.24
Dusanbe,8,182.66
Dusanbe,8,182.66
Dusanbe,8,178.16
Dusanbe,8,174.38
Dusanbe,8,168.26
Dusanbe,8,165.02
Dusanbe,8,165.92
Dusanbe,8,166.82
Dusanbe,8,170.06
Dusanbe,8,171.86
Dusanbe,8,173.3
Dusanbe,8,174.56
Dusanbe,8,175.46
Dusanbe,8,171.5
Dusanbe,8,172.58
Dusanbe,8,174.56
Dusanbe,8,175.1
Dusanbe,8,175.28
Dusanbe,8,174.38
Dusanbe,8,172.4
Dusanbe,8,167.54
Dusanbe,9,162.86
Dusanbe,9,163.76
Dusanbe,9,165.38
Dusanbe,9,168.08
Dusanbe,9,166.28
Dusanbe,9,162.86
Dusanbe,9,161.96
Dusanbe,9,165.02
Dusanbe,9,163.4
Dusanbe,9,153.68
Dusanbe,9,155.3
Dusanbe,9,156.92
Dusanbe,9,158.72
Dusanbe,9,163.76
Dusanbe,9,158.36
Dusanbe,9,156.92
Dusanbe,9,156.38
Dusanbe,9,160.16
Dusanbe,9,166.64
Dusanbe,9,168.26
Dusanbe,9,161.06
Dusanbe,9,171.14
Dusanbe,9,160.52
Dusanbe,9,165.02
Dusanbe,9,168.62
Dusanbe,9,168.8
Dusanbe,9,171.5
Dusanbe,9,170.06
Dusanbe,9,175.64
Dusanbe,9,160.52
Dusanbe,10,145.94
Dusanbe,10,150.98
Dusanbe,10,152.06
Dusanbe,10,141.44
Dusanbe,10,140
Dusanbe,10,145.76
Dusanbe,10,151.52
Dusanbe,10,154.04
Dusanbe,10,153.86
Dusanbe,10,151.52
Dusanbe,10,149.18
Dusanbe,10,148.64
Dusanbe,10,149.72
Dusanbe,10,141.8
Dusanbe,10,141.98
Dusanbe,10,141.8
Dusanbe,10,142.52
Dusanbe,10,142.52
Dusanbe,10,143.06
Dusanbe,10,144.32
Dusanbe,10,142.34
Dusanbe,10,140
Dusanbe,10,137.12
Dusanbe,10,135.14
Dusanbe,10,132.26
Dusanbe,10,135.5
Dusanbe,10,141.62
Dusanbe,10,137.84
Dusanbe,10,145.04
Dusanbe,10,134.96
Dusanbe,10,143.24
Dusanbe,11,131
Dusanbe,11,135.32
Dusanbe,11,135.86
Dusanbe,11,115.7
Dusanbe,11,111.92
Dusanbe,11,111.92
Dusanbe,11,111.56
Dusanbe,11,116.6
Dusanbe,11,119.84
Dusanbe,11,116.42
Dusanbe,11,117.68
Dusanbe,11,116.06
Dusanbe,11,116.6
Dusanbe,11,119.66
Dusanbe,11,123.26
Dusanbe,11,122
Dusanbe,11,117.5
Dusanbe,11,115.7
Dusanbe,11,121.64
Dusanbe,11,126.14
Dusanbe,11,114.98
Dusanbe,11,91.58
Dusanbe,11,92.66
Dusanbe,11,93.02
Dusanbe,11,97.88
Dusanbe,11,95.72
Dusanbe,11,103.82
Dusanbe,11,105.44
Dusanbe,11,110.84
Dusanbe,11,116.96
Dusanbe,12,125.6
Dusanbe,12,129.2
Dusanbe,12,128.12
Dusanbe,12,126.32
Dusanbe,12,124.34
Dusanbe,12,113.72
Dusanbe,12,110.12
Dusanbe,12,117.32
Dusanbe,12,118.22
Dusanbe,12,115.16
Dusanbe,12,114.98
Dusanbe,12,109.76
Dusanbe,12,104.72
Dusanbe,12,105.26
Dusanbe,12,103.1
Dusanbe,12,106.16
Dusanbe,12,112.82
Dusanbe,12,108.86
Dusanbe,12,103.64
Dusanbe,12,106.16
Dusanbe,12,107.42
Dusanbe,12,105.98
Dusanbe,12,108.68
Dusanbe,12,114.08
Dusanbe,12,116.06
Dusanbe,12,117.5
Dusanbe,12,120.56
Dusanbe,12,121.1
Dusanbe,12,113.9
Dusanbe,12,106.7
Dusanbe,12,97.88
Dusanbe,1,107.42
Dusanbe,1,112.1
Dusanbe,1,101.48
Dusanbe,1,101.66
Dusanbe,1,106.7
Dusanbe,1,101.3
Dusanbe,1,94.46
Dusanbe,1,95.36
Dusanbe,1,101.84
Dusanbe,1,101.3
Dusanbe,1,100.4
Dusanbe,1,97.16
Dusanbe,1,85.1
Dusanbe,1,87.8
Dusanbe,1,87.08
Dusanbe,1,87.08
Dusanbe,1,91.04
Dusanbe,1,91.22
Dusanbe,1,94.46
Dusanbe,1,93.74
Dusanbe,1,95.54
Dusanbe,1,86.72
Dusanbe,1,96.44
Dusanbe,1,100.76
Dusanbe,1,106.7
Dusanbe,1,96.26
Dusanbe,1,97.16
Dusanbe,1,101.84
Dusanbe,1,97.88
Dusanbe,1,101.12
Dusanbe,1,104.18
Dusanbe,2,110.84
Dusanbe,2,117.68
Dusanbe,2,102.92
Dusanbe,2,98.78
Dusanbe,2,109.76
Dusanbe,2,109.4
Dusanbe,2,112.28
Dusanbe,2,122
Dusanbe,2,125.6
Dusanbe,2,116.96
Dusanbe,2,119.12
Dusanbe,2,119.12
Dusanbe,2,105.08
Dusanbe,2,113.54
Dusanbe,2,102.38
Dusanbe,2,100.94
Dusanbe,2,115.7
Dusanbe,2,98.24
Dusanbe,2,98.42
Dusanbe,2,110.3
Dusanbe,2,131.9
Dusanbe,2,128.84
Dusanbe,2,136.4
Dusanbe,2,122.36
Dusanbe,2,127.94
Dusanbe,2,134.96
Dusanbe,2,105.8
Dusanbe,2,101.84
Dusanbe,2,119.84
Dusanbe,3,131.72
Dusanbe,3,136.04
Dusanbe,3,136.94
Dusanbe,3,111.56
Dusanbe,3,100.22
Dusanbe,3,112.28
Dusanbe,3,103.1
Dusanbe,3,99.5
Dusanbe,3,109.4
Dusanbe,3,105.62
Dusanbe,3,105.8
Dusanbe,3,111.38
Dusanbe,3,120.02
Dusanbe,3,122.9
Dusanbe,3,137.3
Dusanbe,3,144.86
Dusanbe,3,142.34
Dusanbe,3,142.7
Dusanbe,3,143.6
Dusanbe,3,141.44
Dusanbe,3,126.5
Dusanbe,3,138.02
Dusanbe,3,143.78
Dusanbe,3,135.86
Dusanbe,3,128.48
Dusanbe,3,131.9
Dusanbe,3,125.78
Dusanbe,3,128.84
Dusanbe,3,139.46
Dusanbe,3,141.98
Dusanbe,3,131.36
Dusanbe,4,118.94
Dusanbe,4,131.72
Dusanbe,4,138.92
Dusanbe,4,147.74
Dusanbe,4,140.54
Dusanbe,4,139.1
Dusanbe,4,133.88
Dusanbe,4,113.72
Dusanbe,4,95
Dusanbe,4,133.52
Dusanbe,4,135.5
Dusanbe,4,134.42
Dusanbe,4,132.26
Dusanbe,4,130.46
Dusanbe,4,120.02
Dusanbe,4,135.86
Dusanbe,4,143.24
Dusanbe,4,141.26
Dusanbe,4,145.4
Dusanbe,4,148.28
Dusanbe,4,150.8
Dusanbe,4,153.32
Dusanbe,4,156.56
Dusanbe,4,156.92
Dusanbe,4,149.9
Dusanbe,4,158.54
Dusanbe,4,164.84
Dusanbe,4,145.4
Dusanbe,4,148.46
Dusanbe,4,152.06
Dusanbe,5,144.86
Dusanbe,5,153.32
Dusanbe,5,150.08
Dusanbe,5,148.64
Dusanbe,5,145.22
Dusanbe,5,150.44
Dusanbe,5,159.8
Dusanbe,5,155.3
Dusanbe,5,145.4
Dusanbe,5,157.1
Dusanbe,5,161.06
Dusanbe,5,162.86
Dusanbe,5,147.02
Ashabad,1,114.08
Ashabad,1,122
Ashabad,1,100.94
Ashabad,1,102.56
Ashabad,1,104.72
Ashabad,1,126.5
Ashabad,1,119.12
Ashabad,1,114.26
Ashabad,1,133.34
Ashabad,1,112.46
Ashabad,1,104.9
Ashabad,1,111.92
Ashabad,1,120.56
Ashabad,1,123.44
Ashabad,1,122.54
Ashabad,1,110.84
Ashabad,1,108.86
Ashabad,1,111.92
Ashabad,1,122.9
Ashabad,1,132.44
Ashabad,1,109.04
Ashabad,1,104.9
Ashabad,1,113.18
Ashabad,1,113.72
Ashabad,1,113
Ashabad,1,97.7
Ashabad,1,88.34
Ashabad,1,89.06
Ashabad,1,93.02
Ashabad,1,105.08
Ashabad,1,111.38
Ashabad,2,111.2
Ashabad,2,117.86
Ashabad,2,110.3
Ashabad,2,111.38
Ashabad,2,118.58
Ashabad,2,126.5
Ashabad,2,131
Ashabad,2,102.56
Ashabad,2,87.08
Ashabad,2,86.54
Ashabad,2,87.98
Ashabad,2,93.74
Ashabad,2,96.62
Ashabad,2,98.78
Ashabad,2,103.82
Ashabad,2,114.98
Ashabad,2,113.72
Ashabad,2,129.38
Ashabad,2,100.76
Ashabad,2,103.1
Ashabad,2,110.66
Ashabad,2,121.1
Ashabad,2,130.28
Ashabad,2,120.56
Ashabad,2,131.72
Ashabad,2,141.26
Ashabad,2,134.42
Ashabad,2,144.86
Ashabad,2,129.02
Ashabad,3,123.62
Ashabad,3,122.54
Ashabad,3,131.72
Ashabad,3,145.4
Ashabad,3,154.94
Ashabad,3,158
Ashabad,3,136.4
Ashabad,3,123.26
Ashabad,3,133.34
Ashabad,3,-146.2
Ashabad,3,138.02
Ashabad,3,125.78
Ashabad,3,116.42
Ashabad,3,126.86
Ashabad,3,136.58
Ashabad,3,114.26
Ashabad,3,99.68
Ashabad,3,113.72
Ashabad,3,122.18
Ashabad,3,140.36
Ashabad,3,128.3
Ashabad,3,120.02
Ashabad,3,118.76
Ashabad,3,131.18
Ashabad,3,149.9
Ashabad,3,163.58
Ashabad,3,152.78
Ashabad,3,144.14
Ashabad,3,148.64
Ashabad,3,130.46
Ashabad,3,131.9
Ashabad,4,120.92
Ashabad,4,125.6
Ashabad,4,136.22
Ashabad,4,117.14
Ashabad,4,118.94
Ashabad,4,132.08
Ashabad,4,141.44
Ashabad,4,141.98
Ashabad,4,145.94
Ashabad,4,129.2
Ashabad,4,133.7
Ashabad,4,143.42
Ashabad,4,157.28
Ashabad,4,162.68
Ashabad,4,156.56
Ashabad,4,144.5
Ashabad,4,147.56
Ashabad,4,143.06
